dimension,run,c,h,a,theta_h,theta_a,average edge weight,number of communites,modularity,range of avg comm. states,std. of avg comm.states
2,3,0.03,0.03,0.01,0.1,0.03,9.076941419430695e-08,97,0.4550519277801317,14.12471814785437,3.0042272135767107
2,3,0.3,0.3,0.01,0.03,0.1,6.877455795665595e-08,99,0.0,16.451768913768802,3.1201392802658026
2,3,0.3,0.01,0.1,0.03,0.03,1.554143978502546,3,0.0037262462562460963,0.12047437165622199,0.052882508596131556
2,0,0.01,0.03,0.01,0.1,0.3,1.1065272813078233e-08,99,0.0,17.472242414849283,3.2906176990147635
2,4,0.3,0.03,0.01,0.03,0.1,2.877812469784659e-09,99,0.0,10.596196137528082,2.0946572444340448
2,2,0.03,0.01,0.1,0.1,0.01,4.25039532085624,3,0.014337782989915004,1.119985498494085,0.49986187128190207
2,3,0.3,0.03,0.1,0.03,0.03,0.3410153724827502,6,0.042798063561354474,0.1854266809101564,0.07182513885470754
2,2,0.01,0.3,0.01,0.3,0.03,7.908406840829826e-05,83,0.7595024410129998,18.98363765633421,3.525219565288621
2,3,0.3,0.3,0.1,0.03,0.3,0.0,100,1,15.343599524397389,3.029026576945175
2,0,0.3,0.1,0.01,0.03,0.3,0.0,100,1,14.338208088062323,2.9535992754823557
2,1,0.01,0.1,0.01,0.3,0.01,2.2200212127490718e-05,83,0.8668397618669853,17.87412749042622,3.5930163909689847
2,2,0.03,0.3,0.01,0.1,0.3,4.3867314411386094e-07,97,0.4614532562276161,14.85080498398955,3.135044210419614
2,2,0.03,0.3,0.1,0.1,0.03,2.6896981909030084e-07,97,0.14224750104268594,15.031790822076546,3.2891866595321013
2,1,0.1,0.1,0.1,0.1,0.01,0.00029999667107807914,20,0.6786465516426876,12.699054624550474,3.164162569786874
2,3,0.03,0.1,0.1,0.1,0.03,0.00045174337156773296,12,0.7244837816573856,10.508118691740178,2.811076103175397
2,0,0.3,0.1,0.1,0.03,0.1,6.478889854914411e-06,86,1.1102230246251565e-16,14.435935257381441,2.9267022851677016
2,0,0.1,0.3,0.01,0.1,0.1,5.159918501843717e-07,98,0.23165827461391705,15.857855916065173,3.300097468761177
2,0,0.03,0.1,0.01,0.1,0.3,1.1548220572425425e-07,98,0.3050864875477013,15.48139116960812,2.758865739728032
2,1,0.01,0.03,0.1,0.1,0.01,2.1567469605537184,2,0.12370897096975697,2.536752219023546,1.268376109511773
2,4,0.1,0.1,0.01,0.1,0.01,5.899503762855223e-08,99,1.1102230246251565e-16,14.231156042503164,2.9188485154694286
2,3,0.1,0.3,0.1,0.1,0.1,1.3670488047412396e-07,99,0.0,14.467045393105302,3.01104491212223
2,3,0.1,0.03,0.1,0.03,0.03,0.4208705053349743,4,0.07936846415654139,0.6099517347340875,0.2281413156975287
2,3,0.3,0.01,0.01,0.03,0.03,0.1438705214335582,6,0.06618383567889324,0.3665744748615285,0.11508049946718485
2,1,0.03,0.01,0.01,0.1,0.01,0.007983957674400044,6,0.4679524890914629,3.1484954633778863,1.036695892195385
2,2,0.1,0.03,0.01,0.03,0.3,0.0,100,1,15.513207799157204,2.770229434078505
2,4,0.03,0.03,0.01,0.1,0.03,7.665132951246748e-08,96,0.4813372648229244,14.518190356088876,2.9855423661871465
2,2,0.01,0.3,0.1,0.3,0.03,8.069843897014748e-05,78,0.7848911923210736,17.497272584259328,3.4095803638108277
2,4,0.3,0.3,0.01,0.03,0.1,0.0,100,1,16.491196150596572,3.2582928039053796
2,1,0.01,0.01,0.1,0.1,0.01,6.546012715856999,3,0.016470504542825448,2.792042442646233,1.1873306839844462
2,1,0.01,0.03,0.01,0.1,0.3,4.658795623492739e-09,98,0.4861204619250933,16.997275090275977,3.189096568648747
2,3,0.01,0.1,0.1,0.1,0.1,0.0002674454388911939,25,0.6644216250605423,18.197498448549318,3.967912882522348
2,4,0.3,0.3,0.1,0.03,0.3,0.0,100,1,14.696538306200706,2.888535477222481
2,0,0.3,0.03,0.01,0.03,0.3,0.0,100,1,12.222550900673472,2.3970898204359354
2,0,0.03,0.03,0.1,0.03,0.3,0.3167780308730244,3,0.1295118729337374,2.027321211839092,0.8381160147030582
2,0,0.01,0.01,0.01,0.1,0.01,0.002828673523712334,9,0.6270976170895761,6.492434542165451,2.123452085102569
2,3,0.03,0.3,0.01,0.1,0.3,1.0130604154247626e-06,93,0.7980508196205905,16.42908403733002,3.260445636614694
2,4,0.3,0.01,0.1,0.03,0.03,1.5353686427781323,3,0.0037066293683758467,0.15845099947123725,0.06483391482500475
2,3,0.01,0.3,0.01,0.3,0.03,9.267073310710014e-05,80,0.8665992164112424,18.292841582432647,3.6433178092745164
2,4,0.1,0.01,0.1,0.03,0.03,2.369809658800925,2,0.004274461490688469,0.12272010546065824,0.06136005273032912
2,3,0.03,0.01,0.1,0.1,0.01,4.598418751546384,3,0.00991968510999136,1.7553662909062278,0.7446064700899355
2,1,0.1,0.3,0.01,0.1,0.1,3.3928996334010304e-07,98,0.004454515224721681,17.482082761486716,3.4818443875195806
2,4,0.1,0.3,0.1,0.1,0.1,1.2016590234973141e-07,99,0.0,15.940437072401648,3.350139165780365
2,1,0.3,0.1,0.01,0.03,0.3,0.0,100,1,13.979329907529188,2.739824974600433
2,3,0.03,0.3,0.1,0.1,0.03,3.136915384174645e-08,99,0.0,15.588444330865501,3.361473700315012
2,1,0.03,0.1,0.01,0.1,0.3,4.21615566580174e-08,99,0.0,14.648689582344897,3.058367956865463
2,2,0.01,0.1,0.01,0.3,0.01,4.0028862834800065e-05,75,0.8781341521523678,17.177275837616456,3.578112892998459
2,4,0.3,0.03,0.1,0.03,0.03,0.3351261338565758,6,0.04364105312747486,0.35908512338049614,0.12563221714617692
2,0,0.1,0.1,0.01,0.1,0.03,1.9073558135175347e-07,96,0.572098864730008,14.82943069592529,3.1267314665713104
2,2,0.1,0.01,0.01,0.03,0.03,0.02540352460707393,4,0.226317186376006,0.6243637465999363,0.2426585084756095
2,2,0.1,0.1,0.1,0.1,0.01,0.0003147760603108694,18,0.6970005470252142,13.911004597529715,3.361093727987506
2,1,0.3,0.1,0.1,0.03,0.1,7.024964990176012e-07,99,0.0,15.95535164288383,3.0326364037724445
2,4,0.03,0.1,0.1,0.1,0.03,0.00031365403690355515,17,0.6837841055064342,13.600940971270136,3.647203632400215
2,0,0.3,0.3,0.01,0.03,0.3,0.0,100,1,15.638496076580893,3.109379463304773
2,0,0.03,0.03,0.01,0.1,0.1,3.4824808298756495e-08,97,0.6456894042865328,16.408298040290376,2.9852367064499807
2,2,0.01,0.03,0.1,0.1,0.01,2.024181108463413,4,0.10016894553535374,4.04191250133373,1.4588448885903778
2,3,0.01,0.3,0.1,0.3,0.03,5.295212402603427e-05,82,0.8720908079788017,16.901320869233402,3.5446064387830045
2,2,0.01,0.03,0.01,0.1,0.3,2.2163727350614702e-08,97,0.08368822792276893,18.2523291487189,3.0865012723813066
2,0,0.3,0.3,0.1,0.1,0.01,4.487390210723263e-07,98,0.4643894928952669,15.255879528575768,3.110447888201195
2,4,0.03,0.3,0.01,0.1,0.3,3.3234170598681865e-07,98,0.3097515390154215,16.900310797054917,3.1340980465587163
2,3,0.1,0.03,0.01,0.03,0.3,6.682435491817591e-09,99,0.0,12.901740362355985,2.4932815513680584
2,4,0.3,0.01,0.01,0.03,0.03,0.14227004125385898,6,0.06509672149219518,0.2792972528706556,0.09659581404867978
2,0,0.1,0.3,0.1,0.1,0.3,3.1087742512020125e-08,99,0.0,12.719545507724511,2.9820190506515396
2,2,0.03,0.01,0.01,0.1,0.01,0.007026076057342531,7,0.49802104500036426,3.9919942334688634,1.2671504335059156
2,2,0.1,0.3,0.01,0.1,0.1,8.700536688462046e-07,94,0.7025136323380906,16.060598659995556,3.2218999066902203
2,1,0.3,0.03,0.01,0.03,0.3,0.0,100,1,9.906035706841653,2.2454105335974086
2,4,0.01,0.1,0.1,0.1,0.1,0.00021454973593078365,31,0.6994789017785381,17.67859623847565,4.091023500471294
2,2,0.01,0.01,0.1,0.1,0.01,6.370970741680846,3,0.022004248751204943,3.088478616801832,1.3480264160823359
2,2,0.03,0.1,0.01,0.1,0.3,4.3792667596003395e-08,99,0.0,16.25693795102852,3.4386598686382044
2,4,0.01,0.3,0.01,0.3,0.03,7.273726417348283e-05,81,0.7855763340616289,14.466871941090332,3.3382823409971145
2,4,0.1,0.03,0.1,0.03,0.03,0.47965104378528683,4,0.07613608686414981,0.5789839609186409,0.2273111324400503
2,1,0.1,0.1,0.01,0.1,0.03,1.341504883087221e-07,96,0.6334497528965277,16.733764211517435,2.9917161089810187
2,1,0.03,0.03,0.1,0.03,0.3,0.44927805157608613,3,0.10276180471013188,2.163713659448557,0.8899756549160475
2,2,0.3,0.1,0.01,0.03,0.3,0.0,100,1,14.31711589482216,3.080469618904896
2,4,0.03,0.3,0.1,0.1,0.03,2.595635978949554e-07,98,3.3306690738754696e-16,13.856011626688058,3.213297638191271
2,1,0.01,0.01,0.01,0.1,0.01,0.0035819967681518187,9,0.5929356649468686,8.15095882683896,2.4461541118330725
2,4,0.03,0.01,0.1,0.1,0.01,4.211440385104033,3,0.011376621764903692,1.1160811597184823,0.5023619903686805
2,3,0.01,0.1,0.01,0.3,0.01,3.2757536209894085e-05,71,0.8770307295910615,17.965348186535778,3.2985660130137235
2,0,0.3,0.01,0.1,0.03,0.1,0.8958185215741806,5,0.011273332083384411,0.27707830557018454,0.1008160284329671
2,1,0.3,0.3,0.01,0.03,0.3,0.0,100,1,16.00551769624703,3.3773934898354168
2,0,0.03,0.1,0.1,0.1,0.1,0.00013838614660123357,34,0.6558646409578835,16.891493739890457,4.208695592321827
2,2,0.3,0.1,0.1,0.03,0.1,2.1146649357535042e-05,82,0.4289078746303468,13.380833071497968,2.9320198505286106
2,0,0.3,0.03,0.1,0.03,0.1,0.028534836424690273,6,0.1469511563851059,0.563308459413095,0.20759433716480455
2,1,0.3,0.3,0.1,0.1,0.01,9.237826428943082e-07,96,0.7300094110229465,13.972629779026331,2.8359366936181707
2,1,0.03,0.03,0.01,0.1,0.1,6.585795679770419e-08,92,0.7698707917491149,15.062031695671944,2.9361552909841393
2,3,0.1,0.1,0.1,0.1,0.01,0.00032865332017174517,14,0.6645463448048093,12.591713619163885,3.0566607636270984
2,1,0.1,0.3,0.1,0.1,0.3,0.0,100,1,16.140870081676173,3.3262052638833914
2,3,0.01,0.03,0.01,0.1,0.3,1.495150170077066e-09,99,1.1102230246251565e-16,16.818138103307387,3.2246083292074474
2,0,0.1,0.01,0.1,0.03,0.1,1.8004512309424037,3,0.007893085409904119,0.43532616475687846,0.19374473259029062
2,4,0.01,0.3,0.1,0.3,0.03,9.129299936378744e-05,75,0.9048788372066356,15.434329751606235,3.5297611569279947
2,3,0.1,0.3,0.01,0.1,0.1,8.007887706417127e-07,96,0.5812079050080305,18.15656298260415,3.37930553439392
2,0,0.01,0.1,0.1,0.1,0.3,6.833258865932331e-06,95,-2.220446049250313e-16,15.585826821346323,3.29607863686005
2,3,0.03,0.1,0.01,0.1,0.3,4.078139949782017e-09,99,1.1102230246251565e-16,15.992374044260004,3.2599545773535565
2,0,0.03,0.3,0.01,0.3,0.01,7.373074359599726e-05,78,0.8791708478609975,17.419694542547067,3.7598959567906745
2,3,0.01,0.03,0.1,0.1,0.01,1.704435653045253,3,0.1302759169171676,1.9710792078264459,0.8458941730367793
2,2,0.3,0.03,0.01,0.03,0.3,0.0,100,1,11.46170408736597,2.183577578961465
2,3,0.1,0.01,0.01,0.03,0.03,0.029950663386409056,6,0.18761977533180263,1.2023355600851426,0.38529217996623877
2,0,0.01,0.3,0.01,0.3,0.1,5.1876685386514e-05,89,0.6427321714485255,17.94906331731356,3.6630447138476865
2,4,0.1,0.03,0.01,0.03,0.3,0.0,100,1,13.643987703271016,2.70758877260939
2,2,0.1,0.1,0.01,0.1,0.03,5.731627792917637e-07,94,0.6845727349052634,15.329853212457374,3.168371642175554
2,3,0.03,0.01,0.01,0.1,0.01,0.006547181377302151,7,0.5089238857155748,4.086282206389718,1.2857966590729237
2,0,0.3,0.01,0.01,0.03,0.1,0.11002464753959923,7,0.06940213388754486,0.2959368302121862,0.09710532271984518
2,0,0.03,0.3,0.1,0.1,0.1,4.3304034626699137e-08,99,0.0,16.541914544772926,3.064673965800584
2,3,0.3,0.1,0.01,0.03,0.3,0.0,100,1,15.289544586101703,2.9043926984332273
2,2,0.1,0.3,0.1,0.1,0.3,0.0,100,1,15.424451828313568,3.05983047387312
2,3,0.01,0.01,0.1,0.1,0.01,6.1064679864259475,2,0.018573700692474993,2.1655579584754947,1.0827789792377474
2,2,0.3,0.3,0.01,0.03,0.3,0.0,100,1,15.571760728212581,3.095702905452675
2,2,0.3,0.3,0.1,0.1,0.01,5.896565343720837e-07,97,0.5811849218355915,17.127693087663708,3.3739463829011953
2,4,0.01,0.1,0.01,0.3,0.01,1.86470982914557e-05,80,0.8315002880857778,15.253743702403764,3.579999297620522
2,0,0.03,0.01,0.1,0.1,0.03,3.911018538038934,3,0.009730359096929375,0.8055128410091942,0.35321911542625073
2,4,0.1,0.3,0.01,0.1,0.1,7.894152659024565e-07,96,0.559090240996537,17.759997164975722,3.174447724020588
2,2,0.03,0.03,0.1,0.03,0.3,0.3496371101541226,3,0.11550610243873163,1.948703426854748,0.7965024055589254
2,2,0.03,0.03,0.01,0.1,0.1,4.279344752723182e-08,98,0.4976422117252346,15.376150707514,2.83737219450721
2,1,0.03,0.1,0.1,0.1,0.1,0.00022637213643518083,25,0.6588400671094936,15.768731210936128,3.725412327664217
2,2,0.01,0.01,0.01,0.1,0.01,0.0030714421692440534,8,0.6144973006606377,6.812869923176817,2.15095282149853
2,4,0.01,0.03,0.01,0.1,0.3,1.730489705179675e-08,97,0.34096284253428105,16.65569949035534,3.1548804736522733
2,0,0.01,0.3,0.1,0.3,0.1,4.669468581183844e-05,74,0.8443326216926256,19.31466845244588,3.800322920930631
2,1,0.3,0.01,0.1,0.03,0.1,0.8307729248223624,4,0.012404149517881899,0.09685446166201234,0.040655617685628136
2,1,0.01,0.1,0.1,0.1,0.3,2.2020429164644319e-07,98,0.4919591167923875,17.992406862071633,3.5726026160640734
2,0,0.1,0.03,0.1,0.03,0.1,0.192016420962575,4,0.09224464813606106,0.7810633221788765,0.3103634055699773
2,3,0.3,0.1,0.1,0.03,0.1,1.3412058701621199e-05,85,0.4203405143652057,14.880044874466634,2.6619722831188612
2,4,0.03,0.1,0.01,0.1,0.3,7.62077788790729e-08,97,0.5139780280243333,19.39111803259914,3.2882962007179435
2,4,0.1,0.1,0.1,0.1,0.01,0.0002919578138708778,16,0.6865149076136942,13.372114617883236,3.2507122199106684
2,1,0.3,0.03,0.1,0.03,0.1,0.02665191636536001,6,0.13354449485510794,0.4694951704499347,0.15309177977915928
2,3,0.1,0.1,0.01,0.1,0.03,1.0096061653160367e-07,96,0.6992050461860477,15.664916126055648,3.2648620507917174
2,1,0.03,0.3,0.01,0.3,0.01,6.283574985167495e-05,80,0.8502909524932256,18.366789045116448,3.712936846830078
2,1,0.01,0.3,0.01,0.3,0.1,7.727475678405733e-05,74,0.8520909811927623,15.182495358421262,3.37512256538293
2,3,0.3,0.03,0.01,0.03,0.3,0.0,100,1,11.565855169471746,2.187974739334295
2,3,0.1,0.3,0.1,0.1,0.3,3.897144419927322e-07,96,0.5828666582451512,15.077350104166738,3.06993508071001
2,4,0.01,0.03,0.1,0.1,0.01,2.0845285480621087,3,0.09751072129244531,3.2083945694255007,1.3765187957162985
2,1,0.1,0.01,0.1,0.03,0.1,1.8880623516170398,3,0.006028588304716871,0.5302356092519593,0.2308738212804792
2,1,0.03,0.3,0.1,0.1,0.1,7.056537623377727e-07,97,0.4121560176420993,18.66124722120213,3.4456378203969855
2,0,0.1,0.3,0.01,0.1,0.3,1.9362565207294587e-06,95,0.6620039076073407,14.737250764534792,2.9984937472661697
2,3,0.3,0.3,0.01,0.03,0.3,0.0,100,1,16.03718954351537,3.1345092097879586
2,3,0.3,0.3,0.1,0.1,0.01,2.7133608791656243e-07,96,0.6678054903453277,13.103856364562072,2.727003148512518
2,4,0.3,0.1,0.01,0.03,0.3,0.0,100,1,14.334335928363727,2.9973886930211693
2,0,0.1,0.03,0.01,0.1,0.01,4.300115807299456e-08,98,0.14386998182933,11.029587350380606,2.3756661864292625
2,4,0.03,0.01,0.01,0.1,0.01,0.00666078194585526,6,0.4828196405583478,4.104686428054501,1.318424154652703
2,1,0.3,0.01,0.01,0.03,0.1,0.11358611650258815,6,0.06725556913414654,0.2224600598541044,0.07713349763307924
2,3,0.03,0.03,0.01,0.1,0.1,5.130570553169645e-08,96,0.6545233687974433,14.501227239879178,2.8309612110747455
2,0,0.01,0.1,0.01,0.3,0.03,3.122544863154292e-05,73,0.8877292725159553,18.803546775794977,3.578439502113058
2,2,0.01,0.1,0.1,0.1,0.3,4.64491345758138e-08,98,0.30704539256587143,17.516163115763746,3.1783106169722726
2,1,0.01,0.3,0.1,0.3,0.1,4.940109407303781e-05,79,0.9050553427702028,16.52239936933293,3.47604577548046
2,4,0.01,0.01,0.1,0.1,0.01,6.222973963090685,3,0.014097805036585788,2.363817131544857,0.9890031715018104
2,1,0.03,0.01,0.1,0.1,0.03,3.9746148562144716,2,0.010543692379543224,0.329614834631872,0.164807417315936
2,2,0.03,0.1,0.1,0.1,0.1,0.0004358228546058304,14,0.47447272171047916,12.05436804914749,3.42281033886335
2,4,0.1,0.01,0.01,0.03,0.03,0.02901340172617407,6,0.20042799873688352,0.5940167390794111,0.21951200296230744
2,4,0.1,0.3,0.1,0.1,0.3,0.0,100,1,17.18528874947525,3.402993076914105
2,3,0.03,0.03,0.1,0.03,0.3,0.3839353359162129,2,0.14326222512810377,1.4144829938726284,0.7072414969363142
2,0,0.01,0.03,0.01,0.3,0.01,1.1960428551567902e-05,72,0.8329755365619586,13.78766574309222,3.0063622835304593
2,0,0.03,0.1,0.01,0.3,0.01,1.8362828765385147e-05,85,0.7648454135280949,16.940267676005057,3.6088463133842215
2,4,0.3,0.1,0.1,0.03,0.1,6.862980078115263e-06,94,0.04474636075303705,13.575827213266468,2.7845875744785356
2,4,0.1,0.1,0.01,0.1,0.03,5.387794122526856e-07,95,0.6565369151365095,16.56284106114167,3.247698212879003
2,2,0.3,0.01,0.1,0.03,0.1,0.8366150019997861,4,0.012399701795400786,0.21965437170078628,0.08240168460646136
2,3,0.01,0.01,0.01,0.1,0.01,0.0038983146109636867,9,0.5828331881055615,7.95369401846601,2.2855770580019383
2,2,0.01,0.3,0.01,0.3,0.1,6.87729222199995e-05,78,0.8775348633614223,16.14102863169105,3.5064175084872105
2,0,0.1,0.1,0.1,0.1,0.03,0.00032015118979534114,12,0.6359863627852987,7.221495843699914,2.0840167131181726
2,2,0.03,0.3,0.01,0.3,0.01,7.41996421021583e-05,78,0.8648904136217985,17.747538706044345,3.539408539952875
2,1,0.1,0.3,0.01,0.1,0.3,3.915141770287446e-07,97,0.5583287473242384,16.63020650795901,3.2448962607477023
2,4,0.3,0.03,0.01,0.03,0.3,3.3532904344080357e-09,98,0.4989556849168247,11.275077078237821,2.0982564683329414
2,4,0.3,0.3,0.1,0.1,0.01,8.271594326552622e-08,99,0.0,16.078900370586595,3.1698787585303454
2,4,0.3,0.3,0.01,0.03,0.3,0.0,100,1,15.437831519581271,3.057476369952136
2,2,0.3,0.03,0.1,0.03,0.1,0.025361290659596334,5,0.12636221224218466,0.29898283265894504,0.1165819723628783
2,2,0.03,0.3,0.1,0.1,0.1,4.035581656977432e-07,98,0.06325868448895086,15.305739238059072,3.3059617656867424
2,1,0.1,0.03,0.1,0.03,0.1,0.21081287456047315,4,0.09858770898896171,0.6995205230084587,0.256236797003602
2,3,0.01,0.1,0.1,0.1,0.3,5.2316380268415455e-06,89,0.02973352529119288,16.39571319196832,3.05798400292844
2,0,0.01,0.03,0.1,0.1,0.03,1.8638935874228832,3,0.09693168316980111,2.892792198063902,1.200392277256102
2,4,0.03,0.03,0.01,0.1,0.1,5.7522710560184054e-08,94,0.6471343754724642,16.700230891109026,3.174118414844329
2,0,0.3,0.1,0.01,0.1,0.01,4.497569191897805e-07,94,0.8007598629457355,13.389641375062975,2.7154647690091087
2,2,0.01,0.3,0.1,0.3,0.1,6.165712590997495e-05,79,0.8536656015970666,21.883613878331808,3.9008121561105633
2,1,0.01,0.1,0.01,0.3,0.03,2.794463675682307e-05,79,0.8029490368221721,14.693955246637692,3.5908642492035776
2,0,0.03,0.01,0.01,0.1,0.03,0.005480003533966026,7,0.5723444243599831,3.5583627029187395,1.2049428650403642
2,1,0.1,0.03,0.01,0.1,0.01,4.446577957991092e-08,98,0.2287629467183792,14.226759286491777,2.627330213156011
2,3,0.03,0.1,0.1,0.1,0.1,0.00031221949523870527,20,0.7040585798077954,12.726519636429648,3.462670599410688
2,0,0.1,0.1,0.01,0.1,0.1,5.072396805780791e-08,99,0.0,17.48336994402384,3.227958153153252
2,2,0.1,0.01,0.1,0.03,0.1,1.6737275737601445,4,0.005846289583391975,0.5240515536695602,0.199711751973653
2,2,0.3,0.01,0.01,0.03,0.1,0.1068957767426166,7,0.07300166127231195,0.3111470140625468,0.10764763777902406
2,0,0.1,0.3,0.1,0.3,0.01,0.00017253680513240466,67,0.8201741285042664,16.926655507945036,3.698366677343059
2,2,0.03,0.01,0.1,0.1,0.03,4.158925297976796,2,0.010143083905438555,0.6536746661494197,0.32683733307470986
2,2,0.1,0.3,0.01,0.1,0.3,2.4340770200319904e-07,98,0.49982833400927446,17.038528046777223,3.296279830005237
2,1,0.03,0.1,0.01,0.3,0.01,3.936555846087706e-05,72,0.8363065158618157,15.712962985213757,3.5583673657823924
2,0,0.01,0.01,0.1,0.1,0.03,5.813024973514179,3,0.02257815002784068,2.8258209534898784,1.248801243686934
2,0,0.3,0.1,0.1,0.03,0.3,0.0,100,1,13.888636320094681,2.7375643891940724
2,1,0.01,0.03,0.01,0.3,0.01,1.0440528807793171e-05,71,0.8999900502108109,14.252706232541865,3.2906253865408877
2,3,0.01,0.3,0.01,0.3,0.1,8.79131731134929e-05,75,0.8303685391234646,15.03620800501804,3.4270828151786805
2,0,0.3,0.3,0.1,0.1,0.03,1.299134939964288e-06,96,0.5393058657628318,15.082312832532208,3.081949732378207
2,4,0.03,0.03,0.1,0.03,0.3,0.27257273593158,2,0.1259400871292359,0.9108475091845443,0.45542375459227213
2,3,0.03,0.3,0.01,0.3,0.01,0.00010013857756085229,75,0.7968206938718463,16.364563754511014,3.5727317452497735
2,1,0.1,0.1,0.1,0.1,0.03,0.00036409995229832277,20,0.6781728503056067,13.490098889541054,3.3404700586686618
2,0,0.3,0.3,0.01,0.1,0.01,5.9220913279209945e-09,99,0.0,15.877492258175554,3.210626502438332
2,3,0.3,0.01,0.1,0.03,0.1,0.8343158067593561,4,0.011466176475992552,0.23978139582959718,0.09052509594215792
2,3,0.03,0.3,0.1,0.1,0.1,6.397228451531858e-07,96,0.5566086001022321,15.656441638310191,3.1902232135799515
2,0,0.3,0.03,0.01,0.1,0.01,1.9252882582554504e-07,89,0.8460770207816102,8.24215603227935,1.6549672494402445
2,4,0.01,0.01,0.01,0.1,0.01,0.004202925464776583,9,0.5534471796983048,7.053723874922538,2.2174493972962486
2,4,0.01,0.1,0.1,0.1,0.3,0.0,100,1,13.956422323139822,3.1869605715059324
2,0,0.03,0.03,0.01,0.1,0.3,0.0,100,1,14.618698876276113,2.989061483527991
2,0,0.1,0.01,0.01,0.03,0.1,0.013119800632047736,6,0.2901194739236124,1.140478120015867,0.39566035882658895
2,3,0.01,0.3,0.1,0.3,0.1,4.0967061467564826e-05,76,0.905751909584469,15.869965361368735,3.376284784240374
2,3,0.3,0.03,0.1,0.03,0.1,0.03027623761322169,5,0.11093468823345232,0.35534975083748926,0.14465527226043634
2,1,0.3,0.1,0.01,0.1,0.01,2.805135988169815e-07,97,0.6156688525624253,14.935424639471337,2.884703700918074
2,3,0.1,0.3,0.01,0.1,0.3,2.2846874189624847e-07,98,0.15143517479126672,15.212929417942869,3.0591600873421094
2,1,0.1,0.1,0.01,0.1,0.1,7.840807124627703e-08,98,0.0678035500921146,14.426127479095399,3.071469004957648
2,1,0.01,0.03,0.1,0.1,0.03,2.1219716234995474,3,0.1258730905167682,3.9415769459159886,1.642439013509307
2,2,0.01,0.1,0.01,0.3,0.03,3.23313621708039e-05,71,0.8695379426602575,16.00580140853178,3.460175251863136
2,1,0.1,0.3,0.1,0.3,0.01,0.00012698249283963253,72,0.7992928040272218,17.635653119133497,3.613715154876432
2,1,0.3,0.3,0.1,0.1,0.03,8.624393134370875e-07,96,0.5391993586973722,15.3486198425487,3.081084104074693
2,4,0.03,0.1,0.1,0.1,0.1,0.0002808152531213615,23,0.6096991863926785,15.695223773625335,3.9215179287811477
